index,LSOA11CD,GSS_CODE,year,weight
43231,E01000043,E05014060,2017,1.0
49672,E01000043,E05014060,2018,1.0
56117,E01000043,E05014060,2019,1.0
62564,E01000043,E05014060,2020,1.0
69012,E01000043,E05014060,2021,1.0
4599,E01000044,E05014060,2011,1.0
11036,E01000044,E05014060,2012,1.0
17475,E01000044,E05014060,2013,1.0
23918,E01000044,E05014060,2014,1.0
30357,E01000044,E05014060,2015,1.0
36793,E01000044,E05014060,2016,1.0
43232,E01000044,E05014060,2017,1.0
49673,E01000044,E05014060,2018,1.0
56118,E01000044,E05014060,2019,1.0
62565,E01000044,E05014060,2020,1.0
69013,E01000044,E05014060,2021,1.0
4613,E01000045,E05014060,2011,1.0
11050,E01000045,E05014060,2012,1.0
17489,E01000045,E05014060,2013,1.0
23932,E01000045,E05014060,2014,1.0
30371,E01000045,E05014060,2015,1.0
36808,E01000045,E05014060,2016,1.0
43247,E01000045,E05014060,2017,1.0
49688,E01000045,E05014060,2018,1.0
56133,E01000045,E05014060,2019,1.0
62580,E01000045,E05014060,2020,1.0
69028,E01000045,E05014060,2021,1.0
4629,E01000046,E05014060,2011,1.0
11066,E01000046,E05014060,2012,1.0
17505,E01000046,E05014060,2013,1.0
23948,E01000046,E05014060,2014,1.0
30387,E01000046,E05014060,2015,1.0
36823,E01000046,E05014060,2016,1.0
43262,E01000046,E05014060,2017,1.0
49703,E01000046,E05014060,2018,1.0
56148,E01000046,E05014060,2019,1.0
62595,E01000046,E05014060,2020,1.0
69043,E01000046,E05014060,2021,1.0
5964,E01000048,E05014061,2011,1.0
12401,E01000048,E05014061,2012,1.0
18842,E01000048,E05014061,2013,1.0
25295,E01000048,E05014061,2014,1.0
31736,E01000048,E05014061,2015,1.0
38176,E01000048,E05014061,2016,1.0
44618,E01000048,E05014061,2017,1.0
51058,E01000048,E05014061,2018,1.0
57504,E01000048,E05014061,2019,1.0
63951,E01000048,E05014061,2020,1.0
70400,E01000048,E05014061,2021,1.0
4645,E01000049,E05014061,2011,1.0
11082,E01000049,E05014061,2012,1.0
17521,E01000049,E05014061,2013,1.0
23965,E01000049,E05014061,2014,1.0
30404,E01000049,E05014061,2015,1.0
36840,E01000049,E05014061,2016,1.0
43279,E01000049,E05014061,2017,1.0
49720,E01000049,E05014061,2018,1.0
56165,E01000049,E05014061,2019,1.0
62612,E01000049,E05014061,2020,1.0
69060,E01000049,E05014061,2021,1.0
5945,E01000050,E05014053,2011,0.54849
12382,E01000050,E05014053,2012,0.54849
18824,E01000050,E05014053,2013,0.549051
25279,E01000050,E05014053,2014,0.548031
31722,E01000050,E05014053,2015,0.548031
38162,E01000050,E05014053,2016,0.549451
44602,E01000050,E05014053,2017,0.546875
51042,E01000050,E05014053,2018,0.557325
57488,E01000050,E05014053,2019,0.553797
63935,E01000050,E05014053,2020,0.553797
70384,E01000050,E05014053,2021,0.553797
5913,E01000050,E05014061,2011,0.45151
12350,E01000050,E05014061,2012,0.45151
18795,E01000050,E05014061,2013,0.450949
25254,E01000050,E05014061,2014,0.451969
31695,E01000050,E05014061,2015,0.451969
38132,E01000050,E05014061,2016,0.450549
44572,E01000050,E05014061,2017,0.453125
51012,E01000050,E05014061,2018,0.442675
57458,E01000050,E05014061,2019,0.446203
63905,E01000050,E05014061,2020,0.446203
70355,E01000050,E05014061,2021,0.446203
5968,E01000051,E05014053,2011,0.068213
12405,E01000051,E05014053,2012,0.068213
18845,E01000051,E05014053,2013,0.068213
25298,E01000051,E05014053,2014,0.08277
31739,E01000051,E05014053,2015,0.08277
38179,E01000051,E05014053,2016,0.08277
44621,E01000051,E05014053,2017,0.052295
51061,E01000051,E05014053,2018,0.052183
57507,E01000051,E05014053,2019,0.052128
63954,E01000051,E05014053,2020,0.052128
70403,E01000051,E05014053,2021,0.053435
6003,E01000051,E05014061,2011,0.931787
12441,E01000051,E05014061,2012,0.931787
18879,E01000051,E05014061,2013,0.931787
25322,E01000051,E05014061,2014,0.91723
31758,E01000051,E05014061,2015,0.91723
38197,E01000051,E05014061,2016,0.91723
44633,E01000051,E05014061,2017,0.947705
51073,E01000051,E05014061,2018,0.947817
57519,E01000051,E05014061,2019,0.947872
63966,E01000051,E05014061,2020,0.947872
70415,E01000051,E05014061,2021,0.946565
5953,E01000052,E05014053,2011,0.0
12390,E01000052,E05014053,2012,0.0
18831,E01000052,E05014053,2013,0.0
25285,E01000052,E05014053,2014,0.0
31727,E01000052,E05014053,2015,0.0
38167,E01000052,E05014053,2016,0.0
44609,E01000052,E05014053,2017,0.0
51049,E01000052,E05014053,2018,0.0
57495,E01000052,E05014053,2019,0.0
63942,E01000052,E05014053,2020,0.0
70391,E01000052,E05014053,2021,0.0
4604,E01000052,E05014061,2011,1.0
11041,E01000052,E05014061,2012,1.0
17480,E01000052,E05014061,2013,1.0
23923,E01000052,E05014061,2014,1.0
30362,E01000052,E05014061,2015,1.0
36798,E01000052,E05014061,2016,1.0
43237,E01000052,E05014061,2017,1.0
49678,E01000052,E05014061,2018,1.0
56123,E01000052,E05014061,2019,1.0
62570,E01000052,E05014061,2020,1.0
69018,E01000052,E05014061,2021,1.0
4594,E01000053,E05014062,2011,1.0
11031,E01000053,E05014062,2012,1.0
17470,E01000053,E05014062,2013,1.0
23913,E01000053,E05014062,2014,1.0
30352,E01000053,E05014062,2015,1.0
36788,E01000053,E05014062,2016,1.0
43227,E01000053,E05014062,2017,1.0
49668,E01000053,E05014062,2018,1.0
56113,E01000053,E05014062,2019,1.0
62560,E01000053,E05014062,2020,1.0
69008,E01000053,E05014062,2021,1.0
4605,E01000054,E05014062,2011,1.0
11042,E01000054,E05014062,2012,1.0
17481,E01000054,E05014062,2013,1.0
23924,E01000054,E05014062,2014,1.0
30363,E01000054,E05014062,2015,1.0
36799,E01000054,E05014062,2016,1.0
43238,E01000054,E05014062,2017,1.0
49679,E01000054,E05014062,2018,1.0
56124,E01000054,E05014062,2019,1.0
62571,E01000054,E05014062,2020,1.0
69019,E01000054,E05014062,2021,1.0
4611,E01000055,E05014060,2011,0.701389
11048,E01000055,E05014060,2012,0.701389
17487,E01000055,E05014060,2013,0.701389
23930,E01000055,E05014060,2014,0.701389
30369,E01000055,E05014060,2015,0.700173
36806,E01000055,E05014060,2016,0.700173
43245,E01000055,E05014060,2017,0.700173
49686,E01000055,E05014060,2018,0.700173
56131,E01000055,E05014060,2019,0.700173
62578,E01000055,E05014060,2020,0.700173
69026,E01000055,E05014060,2021,0.700173
4610,E01000055,E05014062,2011,0.298611
11047,E01000055,E05014062,2012,0.298611
17486,E01000055,E05014062,2013,0.298611
23929,E01000055,E05014062,2014,0.298611
30368,E01000055,E05014062,2015,0.299827
36805,E01000055,E05014062,2016,0.299827
43244,E01000055,E05014062,2017,0.299827
49685,E01000055,E05014062,2018,0.299827
56130,E01000055,E05014062,2019,0.299827
62577,E01000055,E05014062,2020,0.299827
69025,E01000055,E05014062,2021,0.299827
4625,E01000056,E05014062,2011,1.0
11062,E01000056,E05014062,2012,1.0
17501,E01000056,E05014062,2013,1.0
23944,E01000056,E05014062,2014,1.0
30383,E01000056,E05014062,2015,1.0
36819,E01000056,E05014062,2016,1.0
43258,E01000056,E05014062,2017,1.0
49699,E01000056,E05014062,2018,1.0
56144,E01000056,E05014062,2019,1.0
62591,E01000056,E05014062,2020,1.0
69039,E01000056,E05014062,2021,1.0
4608,E01000057,E05014060,2011,0.542857
11045,E01000057,E05014060,2012,0.543828
17484,E01000057,E05014060,2013,0.542857
23927,E01000057,E05014060,2014,0.541071
30366,E01000057,E05014060,2015,0.541071
36803,E01000057,E05014060,2016,0.541071
43242,E01000057,E05014060,2017,0.541071
49683,E01000057,E05014060,2018,0.541071
56128,E01000057,E05014060,2019,0.541071
62575,E01000057,E05014060,2020,0.540107
69023,E01000057,E05014060,2021,0.540107
4607,E01000057,E05014062,2011,0.457143
11044,E01000057,E05014062,2012,0.456172
17483,E01000057,E05014062,2013,0.457143
23926,E01000057,E05014062,2014,0.458929
30365,E01000057,E05014062,2015,0.458929
36801,E01000057,E05014062,2016,0.458929
43240,E01000057,E05014062,2017,0.458929
49681,E01000057,E05014062,2018,0.458929
56126,E01000057,E05014062,2019,0.458929
62573,E01000057,E05014062,2020,0.459893
69021,E01000057,E05014062,2021,0.459893
4600,E01000058,E05014062,2011,1.0
11037,E01000058,E05014062,2012,1.0
17476,E01000058,E05014062,2013,1.0
23919,E01000058,E05014062,2014,1.0
30358,E01000058,E05014062,2015,1.0
36794,E01000058,E05014062,2016,1.0
43233,E01000058,E05014062,2017,1.0
49674,E01000058,E05014062,2018,1.0
56119,E01000058,E05014062,2019,1.0
62566,E01000058,E05014062,2020,1.0
69014,E01000058,E05014062,2021,1.0
4606,E01000059,E05014062,2011,1.0
11043,E01000059,E05014062,2012,1.0
17482,E01000059,E05014062,2013,1.0
23925,E01000059,E05014062,2014,1.0
30364,E01000059,E05014062,2015,1.0
36800,E01000059,E05014062,2016,1.0
43239,E01000059,E05014062,2017,1.0
49680,E01000059,E05014062,2018,1.0
56125,E01000059,E05014062,2019,1.0
62572,E01000059,E05014062,2020,1.0
69020,E01000059,E05014062,2021,1.0
6200,E01000060,E05014059,2011,0.0
12637,E01000060,E05014059,2012,0.0
19077,E01000060,E05014059,2013,0.0
25521,E01000060,E05014059,2014,0.0
31956,E01000060,E05014059,2015,0.0
38393,E01000060,E05014059,2016,0.0
44833,E01000060,E05014059,2017,0.0
51274,E01000060,E05014059,2018,0.0
57720,E01000060,E05014059,2019,0.0
64167,E01000060,E05014059,2020,0.0
70616,E01000060,E05014059,2021,0.0
6159,E01000060,E05014063,2011,1.0
12600,E01000060,E05014063,2012,1.0
19041,E01000060,E05014063,2013,1.0
25486,E01000060,E05014063,2014,1.0
31921,E01000060,E05014063,2015,1.0
38358,E01000060,E05014063,2016,1.0
44798,E01000060,E05014063,2017,1.0
51239,E01000060,E05014063,2018,1.0
57685,E01000060,E05014063,2019,1.0
64132,E01000060,E05014063,2020,1.0
70581,E01000060,E05014063,2021,1.0
6203,E01000061,E05014059,2011,0.0
12640,E01000061,E05014059,2012,0.0
19079,E01000061,E05014059,2013,0.060927
25523,E01000061,E05014059,2014,0.059896
31958,E01000061,E05014059,2015,0.059896
38395,E01000061,E05014059,2016,0.059126
44835,E01000061,E05014059,2017,0.062078
51276,E01000061,E05014059,2018,0.050494
57722,E01000061,E05014059,2019,0.050494
64169,E01000061,E05014059,2020,0.050494
70618,E01000061,E05014059,2021,0.050494
6186,E01000061,E05014063,2011,1.0
12623,E01000061,E05014063,2012,1.0
19063,E01000061,E05014063,2013,0.939073
25507,E01000061,E05014063,2014,0.940104
31943,E01000061,E05014063,2015,0.940104
38380,E01000061,E05014063,2016,0.940874
44821,E01000061,E05014063,2017,0.937922
51262,E01000061,E05014063,2018,0.949506
57708,E01000061,E05014063,2019,0.949506
64155,E01000061,E05014063,2020,0.949506
70604,E01000061,E05014063,2021,0.949506
6141,E01000062,E05014063,2011,1.0
12578,E01000062,E05014063,2012,1.0
19018,E01000062,E05014063,2013,1.0
25462,E01000062,E05014063,2014,1.0
31897,E01000062,E05014063,2015,1.0
38334,E01000062,E05014063,2016,1.0
44774,E01000062,E05014063,2017,1.0
51215,E01000062,E05014063,2018,1.0
57661,E01000062,E05014063,2019,1.0
64108,E01000062,E05014063,2020,1.0
70557,E01000062,E05014063,2021,1.0
6189,E01000063,E05014063,2011,0.243161
12626,E01000063,E05014063,2012,0.243531
19066,E01000063,E05014063,2013,0.243902
25510,E01000063,E05014063,2014,0.244275
31945,E01000063,E05014063,2015,0.244648
38382,E01000063,E05014063,2016,0.244648
44822,E01000063,E05014063,2017,0.244648
51263,E01000063,E05014063,2018,0.244648
57709,E01000063,E05014063,2019,0.244648
64156,E01000063,E05014063,2020,0.244648
70605,E01000063,E05014063,2021,0.244648
6196,E01000063,E05014067,2011,0.278116
12633,E01000063,E05014067,2012,0.278539
19073,E01000063,E05014067,2013,0.278963
25517,E01000063,E05014067,2014,0.279389
31952,E01000063,E05014067,2015,0.278287
38389,E01000063,E05014067,2016,0.278287
44829,E01000063,E05014067,2017,0.278287
51270,E01000063,E05014067,2018,0.278287
57716,E01000063,E05014067,2019,0.278287
64163,E01000063,E05014067,2020,0.278287
70612,E01000063,E05014067,2021,0.278287
6187,E01000063,E05014069,2011,0.478723
12624,E01000063,E05014069,2012,0.47793
19070,E01000063,E05014069,2013,0.477134
25514,E01000063,E05014069,2014,0.476336
31949,E01000063,E05014069,2015,0.477064
38386,E01000063,E05014069,2016,0.477064
44826,E01000063,E05014069,2017,0.477064
51267,E01000063,E05014069,2018,0.477064
57713,E01000063,E05014069,2019,0.477064
64160,E01000063,E05014069,2020,0.477064
70609,E01000063,E05014069,2021,0.477064
6170,E01000064,E05014063,2011,1.0
12603,E01000064,E05014063,2012,1.0
19044,E01000064,E05014063,2013,1.0
25489,E01000064,E05014063,2014,1.0
31924,E01000064,E05014063,2015,1.0
38361,E01000064,E05014063,2016,1.0
44801,E01000064,E05014063,2017,1.0
51242,E01000064,E05014063,2018,1.0
57688,E01000064,E05014063,2019,1.0
64135,E01000064,E05014063,2020,1.0
70584,E01000064,E05014063,2021,1.0
6140,E01000065,E05014063,2011,0.071341
12577,E01000065,E05014063,2012,0.071341
19017,E01000065,E05014063,2013,0.071341
25461,E01000065,E05014063,2014,0.071429
31896,E01000065,E05014063,2015,0.071429
38333,E01000065,E05014063,2016,0.071429
44773,E01000065,E05014063,2017,0.071341
51214,E01000065,E05014063,2018,0.071341
57660,E01000065,E05014063,2019,0.071341
64107,E01000065,E05014063,2020,0.071341
70556,E01000065,E05014063,2021,0.071341
6162,E01000065,E05014067,2011,0.928659
12605,E01000065,E05014067,2012,0.928659
19047,E01000065,E05014067,2013,0.928659
25492,E01000065,E05014067,2014,0.928571
31927,E01000065,E05014067,2015,0.928571
38364,E01000065,E05014067,2016,0.928571
44804,E01000065,E05014067,2017,0.928659
51245,E01000065,E05014067,2018,0.928659
57691,E01000065,E05014067,2019,0.928659
64138,E01000065,E05014067,2020,0.928659
70587,E01000065,E05014067,2021,0.928659
4651,E01000066,E05014064,2011,1.0
11088,E01000066,E05014064,2012,1.0
17527,E01000066,E05014064,2013,1.0
23969,E01000066,E05014064,2014,1.0
30408,E01000066,E05014064,2015,1.0
36844,E01000066,E05014064,2016,1.0
43283,E01000066,E05014064,2017,1.0
49724,E01000066,E05014064,2018,1.0
56169,E01000066,E05014064,2019,1.0
62616,E01000066,E05014064,2020,1.0
69064,E01000066,E05014064,2021,1.0
4648,E01000067,E05014064,2011,1.0
11085,E01000067,E05014064,2012,1.0
17524,E01000067,E05014064,2013,1.0
23967,E01000067,E05014064,2014,1.0
30406,E01000067,E05014064,2015,1.0
36842,E01000067,E05014064,2016,1.0
43281,E01000067,E05014064,2017,1.0
49722,E01000067,E05014064,2018,1.0
56167,E01000067,E05014064,2019,1.0
62614,E01000067,E05014064,2020,1.0
69062,E01000067,E05014064,2021,1.0
4626,E01000068,E05014064,2011,1.0
11063,E01000068,E05014064,2012,1.0
17502,E01000068,E05014064,2013,1.0
23945,E01000068,E05014064,2014,1.0
30384,E01000068,E05014064,2015,1.0
36820,E01000068,E05014064,2016,1.0
43259,E01000068,E05014064,2017,1.0
49700,E01000068,E05014064,2018,1.0
56145,E01000068,E05014064,2019,1.0
62592,E01000068,E05014064,2020,1.0
69040,E01000068,E05014064,2021,1.0
4597,E01000069,E05014064,2011,1.0
11034,E01000069,E05014064,2012,1.0
17473,E01000069,E05014064,2013,1.0
23916,E01000069,E05014064,2014,1.0
30355,E01000069,E05014064,2015,1.0
36791,E01000069,E05014064,2016,1.0
43230,E01000069,E05014064,2017,1.0
49671,E01000069,E05014064,2018,1.0
56116,E01000069,E05014064,2019,1.0
62563,E01000069,E05014064,2020,1.0
69011,E01000069,E05014064,2021,1.0
3946,E01000070,E05014064,2011,1.0
10382,E01000070,E05014064,2012,1.0
16821,E01000070,E05014064,2013,1.0
23263,E01000070,E05014064,2014,1.0
29702,E01000070,E05014064,2015,1.0
36140,E01000070,E05014064,2016,1.0
42580,E01000070,E05014064,2017,1.0
49020,E01000070,E05014064,2018,1.0
55466,E01000070,E05014064,2019,1.0
61913,E01000070,E05014064,2020,1.0
68361,E01000070,E05014064,2021,1.0
4637,E01000071,E05014064,2011,1.0
11073,E01000071,E05014064,2012,1.0
17512,E01000071,E05014064,2013,1.0
23954,E01000071,E05014064,2014,1.0
30393,E01000071,E05014064,2015,1.0
36829,E01000071,E05014064,2016,1.0
43268,E01000071,E05014064,2017,1.0
49709,E01000071,E05014064,2018,1.0
56154,E01000071,E05014064,2019,1.0
62601,E01000071,E05014064,2020,1.0
69049,E01000071,E05014064,2021,1.0
4581,E01000072,E05014065,2011,1.0
11019,E01000072,E05014065,2012,1.0
17458,E01000072,E05014065,2013,1.0
23901,E01000072,E05014065,2014,1.0
30340,E01000072,E05014065,2015,1.0
36776,E01000072,E05014065,2016,1.0
43215,E01000072,E05014065,2017,1.0
49656,E01000072,E05014065,2018,1.0
56100,E01000072,E05014065,2019,1.0
62547,E01000072,E05014065,2020,1.0
68995,E01000072,E05014065,2021,1.0
4602,E01000073,E05014065,2011,1.0
11039,E01000073,E05014065,2012,1.0
17478,E01000073,E05014065,2013,1.0
23921,E01000073,E05014065,2014,1.0
30360,E01000073,E05014065,2015,1.0
36796,E01000073,E05014065,2016,1.0
43235,E01000073,E05014065,2017,1.0
49676,E01000073,E05014065,2018,1.0
56121,E01000073,E05014065,2019,1.0
62568,E01000073,E05014065,2020,1.0
69016,E01000073,E05014065,2021,1.0
4632,E01000074,E05014065,2011,1.0
11068,E01000074,E05014065,2012,1.0
17507,E01000074,E05014065,2013,1.0
23950,E01000074,E05014065,2014,1.0
30389,E01000074,E05014065,2015,1.0
36825,E01000074,E05014065,2016,1.0
43264,E01000074,E05014065,2017,1.0
49705,E01000074,E05014065,2018,1.0
56150,E01000074,E05014065,2019,1.0
62597,E01000074,E05014065,2020,1.0
69045,E01000074,E05014065,2021,1.0
6197,E01000074,E05014067,2011,0.0
12634,E01000074,E05014067,2012,0.0
19074,E01000074,E05014067,2013,0.0
25518,E01000074,E05014067,2014,0.0
31953,E01000074,E05014067,2015,0.0
38390,E01000074,E05014067,2016,0.0
44830,E01000074,E05014067,2017,0.0
51271,E01000074,E05014067,2018,0.0
57717,E01000074,E05014067,2019,0.0
64164,E01000074,E05014067,2020,0.0
70613,E01000074,E05014067,2021,0.0
4646,E01000075,E05014062,2011,0.152866
11083,E01000075,E05014062,2012,0.152866
17522,E01000075,E05014062,2013,0.152866
23962,E01000075,E05014062,2014,0.157729
30401,E01000075,E05014062,2015,0.15748
36837,E01000075,E05014062,2016,0.15748
43276,E01000075,E05014062,2017,0.160126
49717,E01000075,E05014062,2018,0.160126
56162,E01000075,E05014062,2019,0.160126
62609,E01000075,E05014062,2020,0.160126
69057,E01000075,E05014062,2021,0.159875
4614,E01000075,E05014065,2011,0.660828
11051,E01000075,E05014065,2012,0.660828
17490,E01000075,E05014065,2013,0.660828
23933,E01000075,E05014065,2014,0.657729
30372,E01000075,E05014065,2015,0.658268
36809,E01000075,E05014065,2016,0.658268
43248,E01000075,E05014065,2017,0.656201
49689,E01000075,E05014065,2018,0.656201
56134,E01000075,E05014065,2019,0.656201
62581,E01000075,E05014065,2020,0.656201
69029,E01000075,E05014065,2021,0.65674
4647,E01000075,E05014067,2011,0.186306
11084,E01000075,E05014067,2012,0.186306
17523,E01000075,E05014067,2013,0.186306
23966,E01000075,E05014067,2014,0.184543
30405,E01000075,E05014067,2015,0.184252
36841,E01000075,E05014067,2016,0.184252
43280,E01000075,E05014067,2017,0.183673
49721,E01000075,E05014067,2018,0.183673
56166,E01000075,E05014067,2019,0.183673
62613,E01000075,E05014067,2020,0.183673
69061,E01000075,E05014067,2021,0.183386
4634,E01000076,E05014062,2011,0.144611
11070,E01000076,E05014062,2012,0.144611
17509,E01000076,E05014062,2013,0.144414
23952,E01000076,E05014062,2014,0.144809
30391,E01000076,E05014062,2015,0.143826
36827,E01000076,E05014062,2016,0.143631
43266,E01000076,E05014062,2017,0.143631
49707,E01000076,E05014062,2018,0.143631
56152,E01000076,E05014062,2019,0.143243
62599,E01000076,E05014062,2020,0.143243
69047,E01000076,E05014062,2021,0.143243
4585,E01000076,E05014065,2011,0.855389
11023,E01000076,E05014065,2012,0.855389
17462,E01000076,E05014065,2013,0.855586
23905,E01000076,E05014065,2014,0.855191
30344,E01000076,E05014065,2015,0.856174
36780,E01000076,E05014065,2016,0.856369
43219,E01000076,E05014065,2017,0.856369
49660,E01000076,E05014065,2018,0.856369
56105,E01000076,E05014065,2019,0.856757
62552,E01000076,E05014065,2020,0.856757
69000,E01000076,E05014065,2021,0.856757
6201,E01000077,E05014065,2011,0.0
12638,E01000077,E05014065,2012,0.0
19078,E01000077,E05014065,2013,0.0
25522,E01000077,E05014065,2014,0.0
31957,E01000077,E05014065,2015,0.0
38394,E01000077,E05014065,2016,0.0
44834,E01000077,E05014065,2017,0.0
51275,E01000077,E05014065,2018,0.0
57721,E01000077,E05014065,2019,0.0
64168,E01000077,E05014065,2020,0.0
70617,E01000077,E05014065,2021,0.0
6164,E01000077,E05014067,2011,1.0
12606,E01000077,E05014067,2012,1.0
19021,E01000077,E05014067,2013,1.0
25465,E01000077,E05014067,2014,1.0
31900,E01000077,E05014067,2015,1.0
38337,E01000077,E05014067,2016,1.0
44777,E01000077,E05014067,2017,1.0
51218,E01000077,E05014067,2018,1.0
57664,E01000077,E05014067,2019,1.0
64111,E01000077,E05014067,2020,1.0
70560,E01000077,E05014067,2021,1.0
6190,E01000078,E05014067,2011,0.459016
12627,E01000078,E05014067,2012,0.459016
19067,E01000078,E05014067,2013,0.459016
