index,LSOA11CD,msoa21cd,year,weight
27847,E01000067,E02000012,2016,1.0
32706,E01000067,E02000012,2017,1.0
37566,E01000067,E02000012,2018,1.0
42428,E01000067,E02000012,2019,1.0
47285,E01000067,E02000012,2020,1.0
52147,E01000067,E02000012,2021,1.0
3506,E01000068,E02000017,2011,1.0
8378,E01000068,E02000017,2012,1.0
13242,E01000068,E02000017,2013,1.0
18108,E01000068,E02000017,2014,1.0
22973,E01000068,E02000017,2015,1.0
27833,E01000068,E02000017,2016,1.0
32692,E01000068,E02000017,2017,1.0
37552,E01000068,E02000017,2018,1.0
42414,E01000068,E02000017,2019,1.0
47271,E01000068,E02000017,2020,1.0
52133,E01000068,E02000017,2021,1.0
3484,E01000069,E02000012,2011,1.0
8356,E01000069,E02000012,2012,1.0
13220,E01000069,E02000012,2013,1.0
18086,E01000069,E02000012,2014,1.0
22951,E01000069,E02000012,2015,1.0
27811,E01000069,E02000012,2016,1.0
32670,E01000069,E02000012,2017,1.0
37530,E01000069,E02000012,2018,1.0
42392,E01000069,E02000012,2019,1.0
47249,E01000069,E02000012,2020,1.0
52111,E01000069,E02000012,2021,1.0
2993,E01000070,E02000012,2011,1.0
7865,E01000070,E02000012,2012,1.0
12729,E01000070,E02000012,2013,1.0
17595,E01000070,E02000012,2014,1.0
22460,E01000070,E02000012,2015,1.0
27320,E01000070,E02000012,2016,1.0
32180,E01000070,E02000012,2017,1.0
37040,E01000070,E02000012,2018,1.0
41903,E01000070,E02000012,2019,1.0
46761,E01000070,E02000012,2020,1.0
51623,E01000070,E02000012,2021,1.0
3514,E01000071,E02000012,2011,1.0
8386,E01000071,E02000012,2012,1.0
13250,E01000071,E02000012,2013,1.0
18116,E01000071,E02000012,2014,1.0
22981,E01000071,E02000012,2015,1.0
27841,E01000071,E02000012,2016,1.0
32700,E01000071,E02000012,2017,1.0
37560,E01000071,E02000012,2018,1.0
42422,E01000071,E02000012,2019,1.0
47279,E01000071,E02000012,2020,1.0
52141,E01000071,E02000012,2021,1.0
3469,E01000072,E02000018,2011,1.0
8343,E01000072,E02000018,2012,1.0
13207,E01000072,E02000018,2013,1.0
18073,E01000072,E02000018,2014,1.0
22938,E01000072,E02000018,2015,1.0
27798,E01000072,E02000018,2016,1.0
32657,E01000072,E02000018,2017,1.0
37517,E01000072,E02000018,2018,1.0
42378,E01000072,E02000018,2019,1.0
47235,E01000072,E02000018,2020,1.0
52097,E01000072,E02000018,2021,1.0
3489,E01000073,E02000013,2011,1.0
8361,E01000073,E02000013,2012,1.0
13225,E01000073,E02000013,2013,1.0
18091,E01000073,E02000013,2014,1.0
22956,E01000073,E02000013,2015,1.0
27816,E01000073,E02000013,2016,1.0
32675,E01000073,E02000013,2017,1.0
37535,E01000073,E02000013,2018,1.0
42397,E01000073,E02000013,2019,1.0
47254,E01000073,E02000013,2020,1.0
52116,E01000073,E02000013,2021,1.0
3511,E01000074,E02000013,2011,1.0
8383,E01000074,E02000013,2012,1.0
13247,E01000074,E02000013,2013,1.0
18113,E01000074,E02000013,2014,1.0
22978,E01000074,E02000013,2015,1.0
27838,E01000074,E02000013,2016,1.0
32697,E01000074,E02000013,2017,1.0
37557,E01000074,E02000013,2018,1.0
42419,E01000074,E02000013,2019,1.0
47276,E01000074,E02000013,2020,1.0
52138,E01000074,E02000013,2021,1.0
3498,E01000075,E02000013,2011,1.0
8370,E01000075,E02000013,2012,1.0
13234,E01000075,E02000013,2013,1.0
18100,E01000075,E02000013,2014,1.0
22965,E01000075,E02000013,2015,1.0
27826,E01000075,E02000013,2016,1.0
32685,E01000075,E02000013,2017,1.0
37545,E01000075,E02000013,2018,1.0
42407,E01000075,E02000013,2019,1.0
47264,E01000075,E02000013,2020,1.0
52126,E01000075,E02000013,2021,1.0
3473,E01000076,E02000013,2011,1.0
8347,E01000076,E02000013,2012,1.0
13211,E01000076,E02000013,2013,1.0
18077,E01000076,E02000013,2014,1.0
22942,E01000076,E02000013,2015,1.0
27802,E01000076,E02000013,2016,1.0
32661,E01000076,E02000013,2017,1.0
37521,E01000076,E02000013,2018,1.0
42383,E01000076,E02000013,2019,1.0
47240,E01000076,E02000013,2020,1.0
52102,E01000076,E02000013,2021,1.0
4669,E01000077,E02000009,2011,1.0
9546,E01000077,E02000009,2012,1.0
14386,E01000077,E02000009,2013,1.0
19252,E01000077,E02000009,2014,1.0
24118,E01000077,E02000009,2015,1.0
28978,E01000077,E02000009,2016,1.0
33837,E01000077,E02000009,2017,1.0
38696,E01000077,E02000009,2018,1.0
43558,E01000077,E02000009,2019,1.0
48415,E01000077,E02000009,2020,1.0
53277,E01000077,E02000009,2021,1.0
4649,E01000078,E02000008,2011,1.0
9524,E01000078,E02000008,2012,1.0
14389,E01000078,E02000008,2013,1.0
19255,E01000078,E02000008,2014,1.0
24121,E01000078,E02000008,2015,1.0
28981,E01000078,E02000008,2016,1.0
33840,E01000078,E02000008,2017,1.0
38699,E01000078,E02000008,2018,1.0
43561,E01000078,E02000008,2019,1.0
48418,E01000078,E02000008,2020,1.0
53280,E01000078,E02000008,2021,1.0
4645,E01000079,E02000010,2011,1.0
9518,E01000079,E02000010,2012,1.0
14381,E01000079,E02000010,2013,1.0
19247,E01000079,E02000010,2014,1.0
24113,E01000079,E02000010,2015,1.0
28973,E01000079,E02000010,2016,1.0
33832,E01000079,E02000010,2017,1.0
38691,E01000079,E02000010,2018,1.0
43553,E01000079,E02000010,2019,1.0
48410,E01000079,E02000010,2020,1.0
53272,E01000079,E02000010,2021,1.0
4684,E01000080,E02000008,2011,1.0
9557,E01000080,E02000008,2012,1.0
14419,E01000080,E02000008,2013,1.0
19284,E01000080,E02000008,2014,1.0
24150,E01000080,E02000008,2015,1.0
29010,E01000080,E02000008,2016,1.0
33863,E01000080,E02000008,2017,1.0
38722,E01000080,E02000008,2018,1.0
43584,E01000080,E02000008,2019,1.0
48441,E01000080,E02000008,2020,1.0
53303,E01000080,E02000008,2021,1.0
4676,E01000081,E02000008,2011,1.0
9522,E01000081,E02000008,2012,1.0
14385,E01000081,E02000008,2013,1.0
19251,E01000081,E02000008,2014,1.0
24117,E01000081,E02000008,2015,1.0
28977,E01000081,E02000008,2016,1.0
33836,E01000081,E02000008,2017,1.0
38695,E01000081,E02000008,2018,1.0
43557,E01000081,E02000008,2019,1.0
48414,E01000081,E02000008,2020,1.0
53276,E01000081,E02000008,2021,1.0
4651,E01000082,E02000008,2011,1.0
9526,E01000082,E02000008,2012,1.0
14391,E01000082,E02000008,2013,1.0
19257,E01000082,E02000008,2014,1.0
24123,E01000082,E02000008,2015,1.0
28983,E01000082,E02000008,2016,1.0
33842,E01000082,E02000008,2017,1.0
38701,E01000082,E02000008,2018,1.0
43563,E01000082,E02000008,2019,1.0
48420,E01000082,E02000008,2020,1.0
53282,E01000082,E02000008,2021,1.0
4681,E01000083,E02000008,2011,1.0
9554,E01000083,E02000008,2012,1.0
14417,E01000083,E02000008,2013,1.0
19286,E01000083,E02000008,2014,1.0
24152,E01000083,E02000008,2015,1.0
29012,E01000083,E02000008,2016,1.0
33871,E01000083,E02000008,2017,1.0
38730,E01000083,E02000008,2018,1.0
43592,E01000083,E02000008,2019,1.0
48449,E01000083,E02000008,2020,1.0
53311,E01000083,E02000008,2021,1.0
3488,E01000084,E02000014,2011,1.0
8360,E01000084,E02000014,2012,1.0
13224,E01000084,E02000014,2013,1.0
18090,E01000084,E02000014,2014,1.0
22955,E01000084,E02000014,2015,1.0
27815,E01000084,E02000014,2016,1.0
32674,E01000084,E02000014,2017,1.0
37534,E01000084,E02000014,2018,1.0
42396,E01000084,E02000014,2019,1.0
47253,E01000084,E02000014,2020,1.0
52115,E01000084,E02000014,2021,1.0
3477,E01000085,E02000014,2011,1.0
8351,E01000085,E02000014,2012,1.0
13215,E01000085,E02000014,2013,1.0
18081,E01000085,E02000014,2014,1.0
22946,E01000085,E02000014,2015,1.0
27806,E01000085,E02000014,2016,1.0
32665,E01000085,E02000014,2017,1.0
37525,E01000085,E02000014,2018,1.0
42387,E01000085,E02000014,2019,1.0
47244,E01000085,E02000014,2020,1.0
52106,E01000085,E02000014,2021,1.0
3476,E01000086,E02000014,2011,1.0
8350,E01000086,E02000014,2012,1.0
13214,E01000086,E02000014,2013,1.0
18080,E01000086,E02000014,2014,1.0
22945,E01000086,E02000014,2015,1.0
27805,E01000086,E02000014,2016,1.0
32664,E01000086,E02000014,2017,1.0
37524,E01000086,E02000014,2018,1.0
42386,E01000086,E02000014,2019,1.0
47243,E01000086,E02000014,2020,1.0
52105,E01000086,E02000014,2021,1.0
3475,E01000087,E02000021,2011,1.0
8349,E01000087,E02000021,2012,1.0
13213,E01000087,E02000021,2013,1.0
18079,E01000087,E02000021,2014,1.0
22944,E01000087,E02000021,2015,1.0
27804,E01000087,E02000021,2016,1.0
32663,E01000087,E02000021,2017,1.0
37523,E01000087,E02000021,2018,1.0
42385,E01000087,E02000021,2019,1.0
47242,E01000087,E02000021,2020,1.0
52104,E01000087,E02000021,2021,1.0
3507,E01000088,E02000021,2011,1.0
8379,E01000088,E02000021,2012,1.0
13243,E01000088,E02000021,2013,1.0
18109,E01000088,E02000021,2014,1.0
22974,E01000088,E02000021,2015,1.0
27834,E01000088,E02000021,2016,1.0
32693,E01000088,E02000021,2017,1.0
37553,E01000088,E02000021,2018,1.0
42415,E01000088,E02000021,2019,1.0
47272,E01000088,E02000021,2020,1.0
52134,E01000088,E02000021,2021,1.0
3517,E01000089,E02000021,2011,1.0
8389,E01000089,E02000021,2012,1.0
13253,E01000089,E02000021,2013,1.0
18119,E01000089,E02000021,2014,1.0
22984,E01000089,E02000021,2015,1.0
27844,E01000089,E02000021,2016,1.0
32703,E01000089,E02000021,2017,1.0
37563,E01000089,E02000021,2018,1.0
42425,E01000089,E02000021,2019,1.0
47282,E01000089,E02000021,2020,1.0
52144,E01000089,E02000021,2021,1.0
3503,E01000090,E02000021,2011,1.0
8376,E01000090,E02000021,2012,1.0
13240,E01000090,E02000021,2013,1.0
18106,E01000090,E02000021,2014,1.0
22971,E01000090,E02000021,2015,1.0
27831,E01000090,E02000021,2016,1.0
32690,E01000090,E02000021,2017,1.0
37550,E01000090,E02000021,2018,1.0
42412,E01000090,E02000021,2019,1.0
47269,E01000090,E02000021,2020,1.0
52131,E01000090,E02000021,2021,1.0
3499,E01000091,E02000023,2011,1.0
8371,E01000091,E02000023,2012,1.0
13235,E01000091,E02000023,2013,1.0
18101,E01000091,E02000023,2014,1.0
22966,E01000091,E02000023,2015,1.0
27827,E01000091,E02000023,2016,1.0
32686,E01000091,E02000023,2017,1.0
37546,E01000091,E02000023,2018,1.0
42408,E01000091,E02000023,2019,1.0
47265,E01000091,E02000023,2020,1.0
52127,E01000091,E02000023,2021,1.0
3468,E01000092,E02000020,2011,1.0
8342,E01000092,E02000020,2012,1.0
13206,E01000092,E02000020,2013,1.0
18072,E01000092,E02000020,2014,1.0
22937,E01000092,E02000020,2015,1.0
27797,E01000092,E02000020,2016,1.0
32656,E01000092,E02000020,2017,1.0
37516,E01000092,E02000020,2018,1.0
42377,E01000092,E02000020,2019,1.0
47234,E01000092,E02000020,2020,1.0
52096,E01000092,E02000020,2021,1.0
3508,E01000093,E02000023,2011,1.0
8380,E01000093,E02000023,2012,1.0
13244,E01000093,E02000023,2013,1.0
18110,E01000093,E02000023,2014,1.0
22975,E01000093,E02000023,2015,1.0
27835,E01000093,E02000023,2016,1.0
32694,E01000093,E02000023,2017,1.0
37554,E01000093,E02000023,2018,1.0
42416,E01000093,E02000023,2019,1.0
47273,E01000093,E02000023,2020,1.0
52135,E01000093,E02000023,2021,1.0
3502,E01000094,E02000023,2011,1.0
8374,E01000094,E02000023,2012,1.0
13238,E01000094,E02000023,2013,1.0
18104,E01000094,E02000023,2014,1.0
22969,E01000094,E02000023,2015,1.0
27829,E01000094,E02000023,2016,1.0
32688,E01000094,E02000023,2017,1.0
37548,E01000094,E02000023,2018,1.0
42410,E01000094,E02000023,2019,1.0
47267,E01000094,E02000023,2020,1.0
52129,E01000094,E02000023,2021,1.0
3481,E01000095,E02000019,2011,1.0
8353,E01000095,E02000019,2012,1.0
13217,E01000095,E02000019,2013,1.0
18083,E01000095,E02000019,2014,1.0
22948,E01000095,E02000019,2015,1.0
27808,E01000095,E02000019,2016,1.0
32667,E01000095,E02000019,2017,1.0
37527,E01000095,E02000019,2018,1.0
42389,E01000095,E02000019,2019,1.0
47246,E01000095,E02000019,2020,1.0
52108,E01000095,E02000019,2021,1.0
3513,E01000096,E02000023,2011,1.0
8385,E01000096,E02000023,2012,1.0
13249,E01000096,E02000023,2013,1.0
18115,E01000096,E02000023,2014,1.0
22980,E01000096,E02000023,2015,1.0
27840,E01000096,E02000023,2016,1.0
32699,E01000096,E02000023,2017,1.0
37559,E01000096,E02000023,2018,1.0
42421,E01000096,E02000023,2019,1.0
47278,E01000096,E02000023,2020,1.0
52140,E01000096,E02000023,2021,1.0
4654,E01000097,E02006799,2011,1.0
9529,E01000097,E02006799,2012,1.0
14394,E01000097,E02006799,2013,1.0
19261,E01000097,E02006799,2014,1.0
24127,E01000097,E02006799,2015,1.0
28987,E01000097,E02006799,2016,1.0
33846,E01000097,E02006799,2017,1.0
38705,E01000097,E02006799,2018,1.0
43567,E01000097,E02006799,2019,1.0
48424,E01000097,E02006799,2020,1.0
53286,E01000097,E02006799,2021,1.0
4663,E01000098,E02006799,2011,1.0
9540,E01000098,E02006799,2012,1.0
14404,E01000098,E02006799,2013,1.0
19271,E01000098,E02006799,2014,1.0
24137,E01000098,E02006799,2015,1.0
28997,E01000098,E02006799,2016,1.0
33856,E01000098,E02006799,2017,1.0
38715,E01000098,E02006799,2018,1.0
43577,E01000098,E02006799,2019,1.0
48434,E01000098,E02006799,2020,1.0
53296,E01000098,E02006799,2021,1.0
4660,E01000099,E02006799,2011,1.0
9537,E01000099,E02006799,2012,1.0
14401,E01000099,E02006799,2013,1.0
19268,E01000099,E02006799,2014,1.0
24134,E01000099,E02006799,2015,1.0
28994,E01000099,E02006799,2016,1.0
33853,E01000099,E02006799,2017,1.0
38712,E01000099,E02006799,2018,1.0
43574,E01000099,E02006799,2019,1.0
48431,E01000099,E02006799,2020,1.0
53293,E01000099,E02006799,2021,1.0
4677,E01000100,E02000005,2011,1.0
9550,E01000100,E02000005,2012,1.0
14413,E01000100,E02000005,2013,1.0
19280,E01000100,E02000005,2014,1.0
24146,E01000100,E02000005,2015,1.0
29006,E01000100,E02000005,2016,1.0
33866,E01000100,E02000005,2017,1.0
38725,E01000100,E02000005,2018,1.0
43587,E01000100,E02000005,2019,1.0
48444,E01000100,E02000005,2020,1.0
53306,E01000100,E02000005,2021,1.0
4655,E01000101,E02000005,2011,1.0
9530,E01000101,E02000005,2012,1.0
14395,E01000101,E02000005,2013,1.0
19262,E01000101,E02000005,2014,1.0
24128,E01000101,E02000005,2015,1.0
28988,E01000101,E02000005,2016,1.0
33847,E01000101,E02000005,2017,1.0
38706,E01000101,E02000005,2018,1.0
43568,E01000101,E02000005,2019,1.0
48425,E01000101,E02000005,2020,1.0
53287,E01000101,E02000005,2021,1.0
4643,E01000102,E02000008,2011,1.0
9516,E01000102,E02000008,2012,1.0
14379,E01000102,E02000008,2013,1.0
19245,E01000102,E02000008,2014,1.0
24111,E01000102,E02000008,2015,1.0
28971,E01000102,E02000008,2016,1.0
33830,E01000102,E02000008,2017,1.0
38689,E01000102,E02000008,2018,1.0
43551,E01000102,E02000008,2019,1.0
48408,E01000102,E02000008,2020,1.0
53270,E01000102,E02000008,2021,1.0
3512,E01000103,E02000015,2011,1.0
8384,E01000103,E02000015,2012,1.0
13248,E01000103,E02000015,2013,1.0
18114,E01000103,E02000015,2014,1.0
22979,E01000103,E02000015,2015,1.0
27839,E01000103,E02000015,2016,1.0
32698,E01000103,E02000015,2017,1.0
37558,E01000103,E02000015,2018,1.0
42420,E01000103,E02000015,2019,1.0
47277,E01000103,E02000015,2020,1.0
52139,E01000103,E02000015,2021,1.0
3527,E01000104,E02000015,2011,1.0
8399,E01000104,E02000015,2012,1.0
13263,E01000104,E02000015,2013,1.0
18132,E01000104,E02000015,2014,1.0
22998,E01000104,E02000015,2015,1.0
27858,E01000104,E02000015,2016,1.0
32717,E01000104,E02000015,2017,1.0
37578,E01000104,E02000015,2018,1.0
42442,E01000104,E02000015,2019,1.0
47298,E01000104,E02000015,2020,1.0
52160,E01000104,E02000015,2021,1.0
3483,E01000105,E02000015,2011,1.0
8355,E01000105,E02000015,2012,1.0
13219,E01000105,E02000015,2013,1.0
18085,E01000105,E02000015,2014,1.0
22950,E01000105,E02000015,2015,1.0
27810,E01000105,E02000015,2016,1.0
32669,E01000105,E02000015,2017,1.0
37529,E01000105,E02000015,2018,1.0
42391,E01000105,E02000015,2019,1.0
47248,E01000105,E02000015,2020,1.0
52110,E01000105,E02000015,2021,1.0
3474,E01000106,E02000015,2011,1.0
8348,E01000106,E02000015,2012,1.0
13212,E01000106,E02000015,2013,1.0
18078,E01000106,E02000015,2014,1.0
22943,E01000106,E02000015,2015,1.0
27803,E01000106,E02000015,2016,1.0
32662,E01000106,E02000015,2017,1.0
37522,E01000106,E02000015,2018,1.0
42384,E01000106,E02000015,2019,1.0
47241,E01000106,E02000015,2020,1.0
52103,E01000106,E02000015,2021,1.0
3539,E01000107,E02000011,2011,1.0
8411,E01000107,E02000011,2012,1.0
13276,E01000107,E02000011,2013,1.0
18144,E01000107,E02000011,2014,1.0
23009,E01000107,E02000011,2015,1.0
27870,E01000107,E02000011,2016,1.0
32729,E01000107,E02000011,2017,1.0
37589,E01000107,E02000011,2018,1.0
42451,E01000107,E02000011,2019,1.0
47308,E01000107,E02000011,2020,1.0
52170,E01000107,E02000011,2021,1.0
3521,E01000108,E02000011,2011,1.0
8393,E01000108,E02000011,2012,1.0
13257,E01000108,E02000011,2013,1.0
18123,E01000108,E02000011,2014,1.0
22988,E01000108,E02000011,2015,1.0
27848,E01000108,E02000011,2016,1.0
32707,E01000108,E02000011,2017,1.0
37567,E01000108,E02000011,2018,1.0
42429,E01000108,E02000011,2019,1.0
47286,E01000108,E02000011,2020,1.0
52148,E01000108,E02000011,2021,1.0
4668,E01000109,E02000005,2011,1.0
9533,E01000109,E02000005,2012,1.0
14397,E01000109,E02000005,2013,1.0
19264,E01000109,E02000005,2014,1.0
24130,E01000109,E02000005,2015,1.0
28990,E01000109,E02000005,2016,1.0
33849,E01000109,E02000005,2017,1.0
38708,E01000109,E02000005,2018,1.0
43570,E01000109,E02000005,2019,1.0
48427,E01000109,E02000005,2020,1.0
53289,E01000109,E02000005,2021,1.0
4670,E01000110,E02000003,2011,1.0
9547,E01000110,E02000003,2012,1.0
14410,E01000110,E02000003,2013,1.0
19277,E01000110,E02000003,2014,1.0
24143,E01000110,E02000003,2015,1.0
29003,E01000110,E02000003,2016,1.0
33862,E01000110,E02000003,2017,1.0
38721,E01000110,E02000003,2018,1.0
43583,E01000110,E02000003,2019,1.0
48440,E01000110,E02000003,2020,1.0
53302,E01000110,E02000003,2021,1.0
4674,E01000111,E02000003,2011,1.0
9521,E01000111,E02000003,2012,1.0
14384,E01000111,E02000003,2013,1.0
19250,E01000111,E02000003,2014,1.0
24116,E01000111,E02000003,2015,1.0
28976,E01000111,E02000003,2016,1.0
33835,E01000111,E02000003,2017,1.0
38694,E01000111,E02000003,2018,1.0
43556,E01000111,E02000003,2019,1.0
48413,E01000111,E02000003,2020,1.0
53275,E01000111,E02000003,2021,1.0
4653,E01000112,E02000003,2011,1.0
9528,E01000112,E02000003,2012,1.0
14393,E01000112,E02000003,2013,1.0
19259,E01000112,E02000003,2014,1.0
24125,E01000112,E02000003,2015,1.0
28985,E01000112,E02000003,2016,1.0
33844,E01000112,E02000003,2017,1.0
38703,E01000112,E02000003,2018,1.0
43565,E01000112,E02000003,2019,1.0
48422,E01000112,E02000003,2020,1.0
53284,E01000112,E02000003,2021,1.0
4650,E01000113,E02000003,2011,1.0
9525,E01000113,E02000003,2012,1.0
14390,E01000113,E02000003,2013,1.0
19256,E01000113,E02000003,2014,1.0
24122,E01000113,E02000003,2015,1.0
28982,E01000113,E02000003,2016,1.0
33841,E01000113,E02000003,2017,1.0
38700,E01000113,E02000003,2018,1.0
43562,E01000113,E02000003,2019,1.0
48419,E01000113,E02000003,2020,1.0
53281,E01000113,E02000003,2021,1.0
4675,E01000114,E02000005,2011,1.0
9549,E01000114,E02000005,2012,1.0
14412,E01000114,E02000005,2013,1.0
19260,E01000114,E02000005,2014,1.0
24126,E01000114,E02000005,2015,1.0
28986,E01000114,E02000005,2016,1.0
33845,E01000114,E02000005,2017,1.0
38704,E01000114,E02000005,2018,1.0
43566,E01000114,E02000005,2019,1.0
48423,E01000114,E02000005,2020,1.0
53285,E01000114,E02000005,2021,1.0
2669,E01000115,E02000032,2011,1.0
7540,E01000115,E02000032,2012,1.0
12404,E01000115,E02000032,2013,1.0
17270,E01000115,E02000032,2014,1.0
22136,E01000115,E02000032,2015,1.0
26994,E01000115,E02000032,2016,1.0
31852,E01000115,E02000032,2017,1.0
36712,E01000115,E02000032,2018,1.0
41573,E01000115,E02000032,2019,1.0
46428,E01000115,E02000032,2020,1.0
51290,E01000115,E02000032,2021,1.0
2680,E01000116,E02000032,2011,1.0
7552,E01000116,E02000032,2012,1.0
12416,E01000116,E02000032,2013,1.0
17282,E01000116,E02000032,2014,1.0
22148,E01000116,E02000032,2015,1.0
27006,E01000116,E02000032,2016,1.0
31864,E01000116,E02000032,2017,1.0
36724,E01000116,E02000032,2018,1.0
41586,E01000116,E02000032,2019,1.0
46443,E01000116,E02000032,2020,1.0
51305,E01000116,E02000032,2021,1.0
2666,E01000117,E02000033,2011,1.0
7537,E01000117,E02000033,2012,1.0
12402,E01000117,E02000033,2013,1.0
17268,E01000117,E02000033,2014,1.0
22134,E01000117,E02000033,2015,1.0
26992,E01000117,E02000033,2016,1.0
31850,E01000117,E02000033,2017,1.0
36709,E01000117,E02000033,2018,1.0
41570,E01000117,E02000033,2019,1.0
46425,E01000117,E02000033,2020,1.0
51287,E01000117,E02000033,2021,1.0
2681,E01000118,E02000033,2011,1.0
7553,E01000118,E02000033,2012,1.0
12417,E01000118,E02000033,2013,1.0
17283,E01000118,E02000033,2014,1.0
22149,E01000118,E02000033,2015,1.0
27007,E01000118,E02000033,2016,1.0
31865,E01000118,E02000033,2017,1.0
36725,E01000118,E02000033,2018,1.0
41587,E01000118,E02000033,2019,1.0
46444,E01000118,E02000033,2020,1.0
51306,E01000118,E02000033,2021,1.0
2623,E01000119,E02000032,2011,1.0
7495,E01000119,E02000032,2012,1.0
12359,E01000119,E02000032,2013,1.0
17225,E01000119,E02000032,2014,1.0
22091,E01000119,E02000032,2015,1.0
26951,E01000119,E02000032,2016,1.0
31809,E01000119,E02000032,2017,1.0
36668,E01000119,E02000032,2018,1.0
41530,E01000119,E02000032,2019,1.0
46387,E01000119,E02000032,2020,1.0
51249,E01000119,E02000032,2021,1.0
2685,E01000120,E02000032,2011,1.0
7556,E01000120,E02000032,2012,1.0
12420,E01000120,E02000032,2013,1.0
17286,E01000120,E02000032,2014,1.0
22152,E01000120,E02000032,2015,1.0
27010,E01000120,E02000032,2016,1.0
31868,E01000120,E02000032,2017,1.0
36728,E01000120,E02000032,2018,1.0
41590,E01000120,E02000032,2019,1.0
46447,E01000120,E02000032,2020,1.0
51309,E01000120,E02000032,2021,1.0
2690,E01000121,E02000033,2011,1.0
7561,E01000121,E02000033,2012,1.0
12425,E01000121,E02000033,2013,1.0
17291,E01000121,E02000033,2014,1.0
